FrameTime,GPUTime,GameThreadTime,GPU/LumenReflections,GPU/LumenScreenProbeGather,GPU/ShadowDepths,GPU/TemporalSuperResolution,GPUMem/LocalUsedMB,GPUMem/LocalBudgetMB
23.6151,20.1448,5.9779,1.7623,0.009300,1.1544,3.1345,3616.1094,5153
20.2072,19.8662,5.1017,1.5689,0.009700,1.1356,3.1160,3616.1094,5153
22.0729,20.6170,6.3782,1.5913,0.010900,1.1804,3.1109,3616.1094,5153
20.2588,19.9667,6.3725,1.6691,0.017200,1.0617,3.1130,3616.1094,5153
21.4401,19.9516,5.6751,1.8873,0.011600,0.9613,3.2194,3616.1094,5153
20.3414,20.0736,5.1808,1.7008,0.011000,1.0072,3.1129,3616.1094,5153
21.4076,20.1382,6.0827,1.7806,0.009900,0.8866,3.1048,3616.1094,5153
21.9023,20.1808,5.0569,1.6435,0.011100,1.1415,3.0423,3616.1094,5153
23.8819,20.8220,6.1362,1.9048,0.009700,0.8902,3.0291,3616.1094,5153
21.2542,20.9182,7.0463,1.8474,0.009000,0.9109,3.0116,3616.1094,5153
23.3460,20.8392,5.8329,1.8555,0.010400,1.1472,3.0075,3616.1094,5153
18.2222,19.8863,6.1172,1.7082,0.009100,1.1491,2.9942,3616.1094,5153
23.0348,20.3356,8.5839,1.6302,0.009200,1.3218,3.0506,3616.1094,5153
20.4658,19.9236,5.9214,1.6762,0.009700,1.0225,3.0627,3616.1094,5153
20.6945,20.1106,5.2601,1.7430,0.009800,0.8403,3.0454,3616.1094,5153
23.9561,19.6316,6.3840,1.9876,0.011500,1.1077,3.0586,3616.1094,5153
22.6559,20.2857,9.8308,2.0214,0.011000,1.1996,3.0956,3616.1094,5153
17.1039,19.8948,7.0576,1.7911,0.009300,0.8474,3.1078,3616.1094,5153
21.7011,20.4936,7.1228,1.9620,0.011000,0.9801,3.1152,3616.1094,5153
23.4728,20.3221,5.6888,1.7746,0.010100,1.1975,3.0607,3616.1094,5153
22.6530,20.6093,4.6194,2.0501,0.009200,1.2618,3.0607,3616.1094,5153
18.5947,20.5532,9.0613,1.9497,0.009800,1.1226,3.0812,3616.1094,5153
22.0045,20.6176,9.9432,1.8054,0.010200,1.0917,3.0936,3616.1094,5153
22.7927,20.1242,8.4831,1.7703,0.009900,0.9543,3.0730,3616.1094,5153
20.7768,19.7760,6.2206,1.9906,0.009600,1.0166,3.0505,3616.1094,5153
20.5402,20.3467,7.1045,1.9652,0.010100,1.1547,3.0985,3616.1094,5153
20.2745,20.1929,5.0547,1.7767,0.009800,1.0959,3.0975,3616.1094,5153
21.8497,20.2303,7.2811,1.7295,0.010000,1.0279,3.0924,3616.1094,5153
19.1650,20.1135,7.7558,1.6180,0.010200,1.0664,3.0916,3616.1094,5153
24.4667,20.2351,6.4942,1.6476,0.010000,1.3383,3.0638,3616.1094,5153
19.3279,19.9111,6.9390,1.9569,0.009500,1.1729,3.0680,3616.1094,5153
19.0499,20.1931,5.4907,1.9353,0.010200,1.1388,3.0935,3616.1094,5153
24.6287,19.8787,6.3645,1.6292,0.010800,1.2366,3.1119,3616.1094,5153
20.4397,20.5761,6.2230,1.8472,0.010100,1.2183,3.1223,3616.1094,5153
18.7231,20.3488,7.7533,1.7828,0.009700,1.1626,3.1508,3616.1094,5153
24.7047,20.2357,7.9977,1.6660,0.010500,1.3009,3.0966,3616.1094,5153
21.3750,20.5158,4.8396,1.9713,0.010900,1.2980,3.0996,3616.1094,5153
22.0835,20.2332,6.4738,1.9611,0.010900,1.1749,3.1080,3616.1094,5153
18.3500,20.7383,8.4534,1.6138,0.010400,1.2369,3.0996,3616.1094,5153
22.6792,20.5107,6.1823,1.7809,0.009500,1.2553,3.0680,3616.1094,5153
19.4188,20.4510,7.0744,1.7746,0.009700,1.1303,3.0823,3616.1094,5153
21.0253,20.4572,7.4976,1.6784,0.010400,1.3554,3.1162,3616.1094,5153
22.0130,20.7068,6.0893,1.7920,0.009700,1.0698,3.0862,3616.1094,5153
20.3187,19.9111,4.6396,1.7224,0.009300,1.2041,3.0679,3616.1094,5153
22.2927,19.8212,5.6566,1.7275,0.010600,1.1801,3.0618,3616.1094,5153
24.5768,20.3459,5.7521,1.9508,0.010400,1.1699,3.0944,3616.1094,5153
18.3048,19.9884,7.0374,1.9826,0.009300,1.3165,3.1099,3616.1094,5153
22.8450,20.3759,4.6413,1.8175,0.010800,1.2037,3.1211,3616.1094,5153
17.9584,20.1786,5.7927,1.7848,0.010700,1.2427,3.1499,3616.1094,5153
23.2386,20.1792,6.3697,1.7930,0.009600,1.2844,3.1550,3616.1094,5153
20.7560,20.5453,6.1283,1.7162,0.009900,1.3057,3.1704,3616.1094,5153
22.5847,20.1747,8.1482,1.8279,0.012200,1.1153,3.1200,3616.1094,5153
22.5840,20.4193,5.4144,1.7233,0.009300,0.9454,3.1059,3616.1094,5153
18.6592,20.6007,7.8468,1.6630,0.010400,1.1820,3.0843,3616.1094,5153
21.5548,20.8401,4.7816,1.5821,0.021400,1.0701,3.0903,3616.1094,5153
22.3052,20.3099,4.4548,1.7788,0.019200,1.0559,3.0710,3616.1094,5153
18.5587,19.6927,6.1944,1.7337,0.010100,0.9100,3.0670,3616.1094,5153
23.8698,19.7456,4.3431,1.7202,0.008900,1.0236,3.0474,3616.1094,5153
19.5182,19.9949,5.8816,1.8985,0.009300,1.1786,3.0147,3616.1094,5153
28.3495,20.0990,6.2030,1.9692,0.009900,0.8895,3.0915,3616.1094,5153
15.3726,19.9324,6.4417,1.5985,0.009300,1.3454,3.0946,3616.1094,5153
19.9489,19.5432,8.3914,1.5778,0.009900,1.3462,3.0781,3616.1094,5153
20.3943,19.8304,5.2818,1.8247,0.009400,0.9245,3.0566,3616.1094,5153
20.9721,19.8980,6.3869,1.5913,0.009800,1.3554,3.1130,3616.1094,5153
21.0697,19.9735,5.2969,1.7666,0.010100,1.0117,3.0781,3616.1094,5153
20.7821,19.9978,6.9460,1.9874,0.016000,0.8694,3.0750,3616.1094,5153
22.1529,19.5763,6.6197,1.6507,0.010400,1.3452,3.1458,3616.1094,5153
19.6572,20.0464,4.9516,1.6609,0.010500,1.2476,3.1264,3616.1094,5153
21.7771,19.9915,4.1963,1.6692,0.009700,1.2695,3.1354,3616.1094,5153
22.8308,19.8269,5.0510,1.9549,0.009200,0.9394,3.1120,3616.1094,5153
20.6615,20.4034,6.5166,2.0409,0.010000,1.2148,3.1007,3616.1094,5153
20.1036,20.3372,7.3028,2.0141,0.011000,0.9370,3.1109,3616.1094,5153
19.2918,20.5741,6.4599,1.6549,0.009400,1.3353,3.1355,3616.1094,5153
24.0011,20.1005,5.3303,1.8913,0.012100,0.9534,3.2686,3616.1094,5153
17.2796,20.3483,7.1530,1.7182,0.009400,0.9704,3.0628,3616.1094,5153
23.0577,19.8755,5.2455,1.6322,0.011300,1.0146,3.0780,3616.1094,5153
22.7970,20.1214,7.2441,1.9415,0.009600,0.9300,3.0710,3616.1094,5153
16.7106,20.7317,6.6008,1.9405,0.009500,0.8980,3.0680,3616.1094,5153
23.7992,20.1067,8.9183,1.8871,0.011000,0.9152,3.0699,3616.1094,5153
21.0765,20.1070,6.3017,1.9016,0.010500,1.1580,3.0586,3616.1094,5153
20.1819,20.5301,6.1682,1.7304,0.009600,1.1646,3.1979,3616.1094,5153
20.4269,20.4341,3.9568,1.8996,0.010100,0.9685,3.0905,3616.1094,5153
22.3948,20.6653,5.5159,1.7919,0.009900,1.0784,3.1069,3616.1094,5153
26.2640,20.2413,8.3679,1.7335,0.010700,1.2404,3.1335,3616.1094,5153
14.2310,20.0756,4.9748,1.7675,0.010100,1.0650,3.1631,3616.1094,5153
25.4362,20.4428,9.0589,1.6938,0.011200,1.2795,3.1058,3616.1094,5153
20.8182,20.3959,7.4324,1.6445,0.010500,1.3315,3.1140,3616.1094,5153
26.2154,20.3807,5.6304,2.0470,0.010600,1.2391,3.0956,3616.1094,5153
18.8383,20.4639,7.3272,2.0050,0.010400,1.0826,3.1263,3616.1094,5153
17.6389,20.5547,4.2472,1.8269,0.010300,1.0359,3.1221,3616.1094,5153
24.2567,20.2967,6.4046,1.8197,0.010100,1.0185,3.1006,3616.1094,5153
20.9721,20.3798,4.5954,1.6885,0.009800,0.9818,3.0945,3616.1094,5153
20.8270,20.2808,4.7009,1.7071,0.009600,0.8116,3.0629,3616.1094,5153
20.4893,20.2507,5.3722,1.9907,0.009400,1.0975,3.0996,3616.1094,5153
25.8550,20.2530,5.8640,1.6476,0.010800,1.0978,3.0975,3616.1094,5153
14.9958,19.9625,6.4177,1.8236,0.009900,1.3485,3.0812,3616.1094,5153
20.9408,19.6248,6.4376,1.6404,0.010000,1.3188,3.0792,3616.1094,5153
20.4811,19.9554,6.2592,1.9394,0.009800,0.9124,3.0607,3616.1094,5153
24.1681,20.3149,6.6648,1.6179,0.010500,1.3372,3.1550,3616.1094,5153
20.7250,20.5795,5.3925,1.6783,0.010600,1.2040,3.1314,3616.1094,5153
20.8261,20.1953,6.4954,1.7684,0.010300,1.1202,3.1089,3616.1094,5153
24.3140,20.0510,6.4686,1.7244,0.010600,1.1790,3.0843,3616.1094,5153
20.2141,20.5205,5.0306,1.7192,0.010300,1.0537,3.0740,3616.1094,5153
23.2442,20.2933,6.1431,1.6741,0.010100,1.2857,3.1098,3616.1094,5153
18.5167,20.1112,9.0301,1.9763,0.010800,1.2579,3.0700,3616.1094,5153
19.9157,20.1810,5.6468,1.6590,0.011300,1.2362,3.0987,3616.1094,5153
20.6236,19.9058,6.8000,2.0060,0.009900,0.9565,3.0658,3616.1094,5153
22.3463,20.3735,6.3867,1.8473,0.010300,1.0899,3.0453,3616.1094,5153
22.5640,20.2236,5.3083,1.7469,0.009400,0.9941,3.0484,3616.1094,5153
20.2915,20.1336,7.3116,1.5698,0.010500,1.4159,3.0587,3616.1094,5153
22.4587,20.2178,4.9627,1.7520,0.009700,1.0295,3.0638,3616.1094,5153
17.3440,19.9146,5.8452,1.7519,0.010000,1.0318,3.0740,3616.1094,5153
23.6604,19.6949,5.1267,1.6651,0.009800,1.1489,3.0608,3616.1094,5153
18.9712,20.1211,4.7651,1.9252,0.010700,1.1459,3.0484,3616.1094,5153
18.4053,19.6859,6.2868,1.7296,0.010100,1.0014,3.0330,3616.1094,5153
23.4090,20.0632,7.7348,1.7685,0.009200,1.0899,3.0279,3616.1094,5153
20.8540,20.1488,6.0410,1.8801,0.010400,0.9292,3.0751,3616.1094,5153
20.9045,20.4442,6.6842,1.9374,0.011000,0.9419,3.1519,3616.1094,5153
23.6566,20.3180,6.0775,1.6067,0.010000,1.4124,3.1089,3616.1094,5153
16.8590,19.8360,4.6763,1.8677,0.009400,1.3473,3.1140,3616.1094,5153
21.7553,20.5322,6.1736,0,0,0,0,3616.1094,5153
